t,ins_ref,ins_vel_ref,tws_ref,tws_vel_ref,xm,xm_dot,pm,mode_impedance,xr,dx,xc,x_ref,v_cmd,x_cmd,dF,ke_hat,be_hat,xe_hat,hysteresis_current,dfdt_abs,f_safe,tws_meas,tws_meas_vel
0.0,0.0,0.0,0.0,0.0,0.003367032390087843,0.0,0.00047138453461229805,0,0.0,0.0,0.0,0.0,-0.003367032390087843,0.0033333620661869646,4.999528615465388,100.0,0.5,0.0,0.2,0.0,5.0,-9.930622296705494e-11,0.0
0.010094642639160156,0.0,0.0,0.0,0.0,0.0033333620661869646,-0.003367032390087843,0.0004330003653652967,0,0.0,0.0,0.0,0.0,-0.0033333620661869646,0.003299712967341875,4.999566999634634,100.0,0.5,0.0,0.33000000000000007,0.0038024297262488154,5.0,-9.930622296705494e-11,0.0
0.02053356170654297,0.0,0.0,0.0,0.0,0.003299712967341875,-0.0033333620661869646,0.00042862619476599287,0,0.0,0.0,0.0,0.0,-0.003299712967341875,0.0032652675307301995,4.999571373805234,100.0,0.5,0.0,0.4470000000000001,0.00041902524304180387,5.0,-8.257630690344797e-11,1.6026483159430602e-09
0.030601024627685547,0.0,0.0,0.0,0.0,0.0032652675307301995,-0.003299712967341875,0.00042414032462880923,0,0.0,0.0,0.0,0.0,-0.0032652675307301995,0.003232394570936962,4.999575859675371,100.0,0.5,0.0,0.5523000000000001,0.0004455809941711244,5.0,-8.257630690344797e-11,0.0
0.04067111015319824,0.0,0.0,-0.10564723089554665,-5.247585361953943,0.003232394570936962,-0.0032652675307301995,0.0004198825646238728,0,0.0,0.0,0.0,0.0,-0.003232394570936962,0.0031998440811554243,4.999580117435376,100.0,0.5,0.0,0.6470700000000001,0.00042281269549790396,5.0,-8.257630690344797e-11,0.0
0.050742387771606445,0.0,0.0,-0.15313728118307823,-4.743242079373122,0.0031998440811554243,-0.003232394570936962,0.00041565422565238984,0,0.0,0.0,0.0,0.0,-0.0031998440811554243,0.0031676175630784877,4.999584345774347,100.0,0.5,0.0,0.7323630000000002,0.00041984136786721196,5.0,-8.257630690344797e-11,0.0
0.061923980712890625,0.0,0.0,-0.15313728118307823,-4.743242079373122,0.0031676175630784877,-0.0031998440811554243,0.0004114680180194341,0,0.0,0.0,0.0,0.0,-0.0031676175630784877,0.0031321985528944816,4.99958853198198,100.0,0.5,0.0,0.8091267000000002,0.0003743838337648307,5.0,-8.257630690344797e-11,0.0
0.07201051712036133,0.0,0.0,-0.5519613826838423,-19.779472215639466,0.0031321985528944816,-0.0031676175630784877,0.00040683162177444256,0,0.0,0.0,0.0,0.0,-0.0031321985528944816,0.0031006055181552845,4.999593168378226,100.0,0.5,0.0,0.8782140300000002,0.00045966187576119267,5.0,1.0743725908923807e-08,1.0733419063265995e-06
0.08228492736816406,0.0,0.0,-0.5519613826838423,-19.779472215639466,0.0031006055181552845,-0.0031321985528944816,0.0004027627870127951,0,0.0,0.0,0.0,0.0,-0.0031006055181552845,0.0030687486250451563,4.9995972372129875,100.0,0.5,0.0,0.9403926270000003,0.00039601638084459686,5.0,1.0743725908923807e-08,0.0
0.09235143661499023,0.0,0.0,-0.9009370882912979,-17.29050249169766,0.0030687486250451563,-0.0031006055181552845,0.0003986187523247691,0,0.0,0.0,0.0,0.0,-0.0030687486250451563,0.0030378570386349543,4.999601381247675,100.0,0.5,0.0,0.9963533643000003,0.0004116655124846314,5.0,1.0743725908923807e-08,0.0
0.10247802734375,0.0,0.0,-0.9009370882912979,-17.29050249169766,0.0030378570386349543,-0.0030687486250451563,0.0003946124991584421,0,0.0,0.0,0.0,0.0,-0.0030378570386349543,0.0030070939037122155,4.999605387500842,100.0,0.5,0.0,1.0467180278700003,0.0003956171700461004,5.0,1.0743725908923807e-08,0.0
0.11255240440368652,0.0,0.0,-1.467723211144769,-28.208523313305307,0.0030070939037122155,-0.0030378570386349543,0.00039061457613336065,0,0.0,0.0,0.0,0.0,-0.0030070939037122155,0.002976799305871582,4.999609385423867,100.0,0.5,0.0,1.0920462250830003,0.00039684071792193065,5.0,1.0743725908923807e-08,0.0
0.12272357940673828,0.0,0.0,-1.724017600609575,-25.497547032964764,0.002976799305871582,-0.0030070939037122155,0.00038668096378489936,0,0.0,0.0,0.0,0.0,-0.002976799305871582,0.0029465217591825993,4.999613319036215,100.0,0.5,0.0,1.1328416025747003,0.00038674119236774995,5.0,-0.02128458395600319,-2.0926387259429586
0.13279485702514648,0.0,0.0,-1.724017600609575,-25.497547032964764,0.0029465217591825993,-0.002976799305871582,0.00038274505322684815,0,0.0,0.0,0.0,0.0,-0.0029465217591825993,0.002916846520537191,4.999617254946773,100.0,0.5,0.0,1.1695574423172306,0.00039080548736509683,5.0,-0.02128458395600319,0.0
0.14290380477905273,0.0,0.0,-2.594735243656024,-43.23339402057808,0.002916846520537191,-0.0029465217591825993,0.00037889329528338075,0,0.0,0.0,0.0,0.0,-0.002916846520537191,0.002887360271454917,4.9996211067047165,100.0,0.5,0.0,1.2026016980855077,0.0003810246167291769,5.0,-0.02128458395600319,0.0
0.1531352996826172,0.0,0.0,-2.594735243656024,-43.23339402057808,0.002887360271454917,-0.002916846520537191,0.0003750619727983165,0,0.0,0.0,0.0,0.0,-0.002887360271454917,0.002857818259552771,4.9996249380272015,100.0,0.5,0.0,1.2323415282769568,0.0003744636068507923,5.0,-0.02128458395600319,0.0
0.16321873664855957,0.0,0.0,-3.358436163480575,-37.79312170021939,0.002857818259552771,-0.002887360271454917,0.0003712209536228388,0,0.0,0.0,0.0,0.0,-0.002857818259552771,0.0028290016292724517,4.999628779046377,100.0,0.5,0.0,1.2591073754492612,0.0003809236065491409,5.0,-0.02128458395600319,0.0
0.17329740524291992,0.0,0.0,-3.358436163480575,-37.79312170021939,0.0028290016292724517,-0.002857818259552771,0.0003674820455026156,0,0.0,0.0,0.0,0.0,-0.0028290016292724517,0.002800489059398109,4.999632517954497,100.0,0.5,0.0,1.2831966379043354,0.0003709724241072241,5.0,-0.14354772865772247,-12.130882522532113
0.18336105346679688,0.0,0.0,-4.167058737594058,-40.31582265999188,0.002800489059398109,-0.0028290016292724517,0.00036377845202301075,0,0.0,0.0,0.0,0.0,-0.002800489059398109,0.0027723059226495103,4.999636221547977,100.0,0.5,0.0,1.3048769741139017,0.0003680169852139426,5.0,-0.14354772865772247,0.0
0.19342613220214844,0.0,0.0,-4.533426055661941,-36.44560177504912,0.0027723059226495103,-0.002800489059398109,0.0003601179385769504,0,0.0,0.0,0.0,0.0,-0.0027723059226495103,0.0027444024452595614,4.999639882061423,100.0,0.5,0.0,1.3243892767025116,0.00036368453166725256,5.0,-0.14354772865772247,0.0
0.20350098609924316,0.0,0.0,-5.103038364686486,-56.783932742094514,0.0027444024452595614,-0.0027723059226495103,0.00035649328310984356,0,0.0,0.0,0.0,0.0,-0.0027444024452595614,0.002716752991588742,4.9996435067168905,100.0,0.5,0.0,1.3419503490322606,0.0003597725092720279,5.0,-0.14354772865772247,0.0
0.2136077880859375,0.0,0.0,-5.103038364686486,-56.783932742094514,0.002716752991588742,-0.0027444024452595614,0.00035290139436982827,0,0.0,0.0,0.0,0.0,-0.002716752991588742,0.002689295307055995,4.99964709860563,100.0,0.5,0.0,1.3577553141290348,0.0003553932039772844,5.0,-0.14354772865772247,0.0
0.2236783504486084,0.0,0.0,-5.103038364686486,-56.783932742094514,0.002689295307055995,-0.002716752991588742,0.00034933381307195195,0,0.0,0.0,0.0,0.0,-0.002689295307055995,0.0026622125909546495,4.999650666186928,100.0,0.5,0.0,1.3719797827161315,0.0003542583988259152,5.0,-0.4842388927936554,-33.830401110348255
0.2337479591369629,0.0,0.0,-5.103038364686486,-56.783932742094514,0.0026622125909546495,-0.002689295307055995,0.000345816809663091,0,0.0,0.0,0.0,0.0,-0.0026622125909546495,0.002635405151918526,4.999654183190337,100.0,0.5,0.0,1.3847818044445184,0.00034926912432340745,5.0,-0.4842388927936554,0.0
0.24382305145263672,0.0,0.0,-6.283185307179586,-29.16248882956715,0.002635405151918526,-0.0026622125909546495,0.0003423345953590472,0,0.0,0.0,0.0,0.0,-0.002635405151918526,0.0026088532017237444,4.999657665404641,100.0,0.5,0.0,1.3963036240000668,0.0003456260444012546,5.0,-0.4842388927936554,0.0
0.25390052795410156,0.0,0.0,-6.283185307179586,-29.16248882956715,0.0026088532017237444,-0.002635405151918526,0.000338885396722139,0,0.0,0.0,0.0,0.0,-0.0026088532017237444,0.002582562544887602,4.999661114603278,100.0,0.5,0.0,1.4066732616000603,0.00034226809027109204,5.0,-0.4842388927936554,0.0
0.26416468620300293,0.0,0.0,-6.283185307179586,-29.16248882956715,0.002582562544887602,-0.0026088532017237444,0.00033547022426702686,0,0.0,0.0,0.0,0.0,-0.002582562544887602,0.0025560547142391902,4.999664529775733,100.0,0.5,0.0,1.4160059354400545,0.0003327279619327467,5.0,-0.8097208142280579,-31.71053227567304
0.27423715591430664,0.0,0.0,-6.283185307179586,0.0,0.0025560547142391902,-0.002582562544887602,0.0003320220345446107,0,0.0,0.0,0.0,0.0,-0.0025560547142391902,0.0025303089305495807,4.999667977965456,100.0,0.5,0.0,1.424405341896049,0.0003423380582168937,5.0,-0.8097208142280579,0.0
0.2842717170715332,0.0,0.0,-6.283185307179586,0.0,0.0025303089305495807,-0.0025560547142391902,0.00032868270313454945,0,0.0,0.0,0.0,0.0,-0.0025303089305495807,0.0025049183908393046,4.999671317296865,100.0,0.5,0.0,1.4319648077064442,0.000332783004432271,5.0,-0.8097208142280579,0.0
