t,ins_ref,ins_vel_ref,tws_ref,tws_vel_ref,xm,xm_dot,pm,mode_impedance,xr,dx,xc,x_ref,v_cmd,x_cmd,dF,ke_hat,be_hat,xe_hat,hysteresis_current,dfdt_abs,f_safe,tws_meas,tws_meas_vel
0.0,0.0,0.0,0.0,0.0,0.0033669995609670877,-2.4363771080970764,-0.02389239114243537,0,0.0,0.0,0.0,0.0,-0.0033669995609670877,0.0033108829016176363,5.023892391142436,100.0,0.5,0.0,0.2,0.0,5.0,4.268392306272517e-10,0.0
0.016762256622314453,0.0,0.0,0.0,0.0,0.0033108829016176363,-2.4363771080970764,-0.023900247474744295,0,0.0,0.0,0.0,0.0,-0.0033108829016176363,0.0032553850327742885,5.023900247474744,100.0,0.5,0.0,0.33000000000000007,0.000468691804805408,5.0,4.268392306272517e-10,0.0
0.03350019454956055,0.0,0.0,-0.023524340239349167,-1.4060311273710462,0.0032553850327742885,-2.436380833387375,-0.02390805442928535,0,0.0,0.0,0.0,0.0,-0.0032553850327742885,0.0032008966001664265,5.023908054429286,100.0,0.5,0.0,0.4470000000000001,0.00046642272034864773,5.0,4.226754224401219e-10,-2.4876470478193947e-10
0.05024886131286621,0.0,0.0,-0.023524340239349167,-1.4060311273710462,0.0032008966001664265,-2.436380833387375,-0.023915682809850448,0,0.0,0.0,0.0,0.0,-0.0032008966001664265,0.003147285849666441,5.02391568280985,100.0,0.5,0.0,0.5523000000000001,0.00045546195842956574,5.0,4.226754224401219e-10,0.0
0.06698989868164062,0.0,0.0,-0.023524340239349167,-1.4060311273710462,0.003147285849666441,-2.436380833387375,-0.023923188314920445,0,0.0,0.0,0.0,0.0,-0.003147285849666441,0.0030945970196469604,5.02392318831492,100.0,0.5,0.0,0.6470700000000001,0.0004483297483104005,5.0,4.226754224401219e-10,0.0
0.08376383781433105,0.0,0.0,-0.19538879265684336,-3.4230591643002923,0.0030945970196469604,-20.969482138752937,-0.2092615778047788,0,0.0,0.0,0.0,0.0,-0.0030945970196469604,0.003042688437599197,5.209261577804779,100.0,0.5,0.0,0.5873630000000002,11.049186957442554,5.0,3.8458222717530077e-10,-2.2709749310215386e-09
0.10050725936889648,-0.006304284145304902,-0.3758273406738339,-0.41305052854189905,-12.97581604488015,0.003042688437599197,-20.969482138752937,-0.2092688450062655,0,-0.006304284145304902,0.0,-0.006304284145304902,-0.006304284145304902,-0.385174313256738,-0.0034064474612486074,5.209268845006266,100.0,0.5,0.0,0.6786267000000002,0.000434033238846103,5.0,3.8458222717530077e-10,0.0
0.11735057830810547,-0.011945032224915508,-0.33813563482832515,-0.5912627110982678,-10.682960598906767,-0.0034064474612486074,-20.969482138752937,0.0,0,-0.011945032224915508,0.0,-0.011945032224915508,-0.011945032224915508,-0.34667421959199207,-0.009245591909837902,5.0,100.0,0.5,0.0,0.6157640300000002,12.424442341889979,5.0,3.8458222717530077e-10,0.0
0.13419294357299805,-0.016990333970654473,-0.30150211995611625,-0.7506625323761698,-9.525571800834761,-0.009245591909837902,-3.5778433084487915,0.0,0,-0.016990333970654473,0.0,-0.016990333970654473,-0.016990333970654473,-0.3092468620169328,-0.014454040516948919,5.0,100.0,0.5,0.0,0.7041876270000003,0.0,5.0,-0.0032696551643311977,-0.19413280127161991
0.15111064910888672,-0.02150126714961948,-0.2686196504048504,-0.7947465508078766,-2.6251405529095155,-0.014454040516948919,-3.5778433084487915,0.0,0,-0.02150126714961948,0.0,-0.02150126714961948,-0.02150126714961948,-0.27566687703752096,-0.01911769156866773,5.0,100.0,0.5,0.0,0.7837688643000003,0.0,5.0,-0.0032696551643311977,0.0
